date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,A,B,Sp_Conductance,Sp_Conductance_cal,SalinityInSitu_2pCal
2021-01-18T21:50:00Z,39882.5,28.74,CT_324,106.767,28.754,0.51,WL_877,1.06767,12.039670233599997,137.74,43360.352587547015,45921.242843424225,29.759254610312837
2021-01-18T21:51:00Z,39843.6,28.74,CT_324,107.2,28.754,0.553,WL_877,1.072,12.039670233599997,137.74,43318.060411388156,45876.434990069174,29.72682264467348
2021-01-18T21:52:00Z,39855.3,28.72,CT_324,106.622,28.754,0.496,WL_877,1.06622,12.011973702399999,137.72,43311.986176585124,45869.99943987955,29.72216676807502
2021-01-18T21:53:00Z,39831.9,28.74,CT_324,106.767,28.754,0.51,WL_877,1.06767,12.039670233599997,137.74,43305.340142466346,45862.95807787755,29.717070597378743
2021-01-18T21:54:00Z,39863.1,28.75,CT_324,107.056,28.754,0.539,WL_877,1.07056,12.05351875,137.75,43348.66114313507,45908.85595359497,29.750287987353676
2021-01-18T21:55:00Z,39855.3,28.76,CT_324,106.695,28.754,0.503,WL_877,1.06695,12.067367433600003,137.76,43349.578363455905,45909.8277331855,29.750992354456244
2021-01-18T21:56:00Z,39874.7,28.74,CT_324,107.02,28.754,0.535,WL_877,1.0702,12.039670233599997,137.74,43351.8724082658,45912.258235296475,29.752750672902742
2021-01-18T21:57:00Z,39863.1,28.75,CT_324,106.839,28.754,0.517,WL_877,1.06839,12.05351875,137.75,43348.66114313507,45908.85595359497,29.750288583482956
2021-01-18T21:58:00Z,39835.8,28.75,CT_324,106.857,28.754,0.519,WL_877,1.06857,12.05351875,137.75,43318.9740779242,45877.40300448414,29.727524155850244
2021-01-18T21:59:00Z,39867,28.75,CT_324,106.893,28.754,0.523,WL_877,1.06893,12.05351875,137.75,43352.90215245091,45913.34923203937,29.75354069641718
2021-01-18T22:00:00Z,39867,28.75,CT_324,106.695,28.754,0.503,WL_877,1.06695,12.05351875,137.75,43352.90215245091,45913.34923203937,29.753541240404946
2021-01-18T22:01:00Z,39902,28.74,CT_324,106.785,28.754,0.512,WL_877,1.06785,12.039670233599997,137.74,43381.55303575004,45943.70436374359,29.775513572957404
2021-01-18T22:02:00Z,39839.7,28.74,CT_324,107.001,28.754,0.533,WL_877,1.0700100000000001,12.039670233599997,137.74,43313.82032174755,45871.94268600529,29.723572060576316
2021-01-18T22:03:00Z,39859.2,28.72,CT_324,107.272,28.754,0.56,WL_877,1.0727200000000001,12.011973702399999,137.72,43316.2244271086,45874.48979542959,29.725414681712255
2021-01-18T22:04:00Z,39828.1,28.74,CT_324,106.785,28.754,0.512,WL_877,1.06785,12.039670233599997,137.74,43301.20877307293,45858.58096109737,29.713902930620794
2021-01-18T22:05:00Z,39843.6,28.74,CT_324,106.839,28.754,0.517,WL_877,1.06839,12.039670233599997,137.74,43318.060411388156,45876.434990069174,29.726823635679317
2021-01-18T22:06:00Z,39843.6,28.74,CT_324,106.045,28.754,0.438,WL_877,1.0604500000000001,12.039670233599997,137.74,43318.060411388156,45876.434990069174,29.726825815344124
2021-01-18T22:07:00Z,39847.5,28.74,CT_324,106.929,28.754,0.526,WL_877,1.06929,12.039670233599997,137.74,43322.30050102877,45880.92729413305,29.730074570816992
2021-01-18T22:08:00Z,39839.7,28.72,CT_324,106.37,28.754,0.471,WL_877,1.0637,12.011973702399999,137.72,43295.033174491175,45852.03801767937,29.709169185349865
2021-01-18T22:09:00Z,39843.6,28.74,CT_324,106.929,28.754,0.526,WL_877,1.06929,12.039670233599997,137.74,43318.060411388156,45876.434990069174,29.726823388614125
2021-01-18T22:10:00Z,39870.8,28.74,CT_324,106.731,28.754,0.506,WL_877,1.06731,12.039670233599997,137.74,43347.632318625205,45907.76593123261,29.74949992339662
2021-01-18T22:11:00Z,39867,28.74,CT_324,106.875,28.754,0.521,WL_877,1.06875,12.039670233599997,137.74,43343.50094923179,45903.38881445242,29.746331407094004
2021-01-18T22:12:00Z,39851.4,28.74,CT_324,106.279,28.754,0.462,WL_877,1.06279,12.039670233599997,137.74,43326.54059066937,45885.419598196924,29.733327589531743
2021-01-18T22:13:00Z,39847.5,28.74,CT_324,106.334,28.754,0.467,WL_877,1.06334,12.039670233599997,137.74,43322.30050102877,45880.92729413305,29.730076204355257
2021-01-18T22:14:00Z,39808.6,28.75,CT_324,106.875,28.754,0.521,WL_877,1.06875,12.05351875,137.75,43289.39575654193,45846.06526764112,29.704845639525082
2021-01-18T22:15:00Z,39843.6,28.75,CT_324,106.532,28.754,0.487,WL_877,1.06532,12.05351875,137.75,43327.45609655587,45886.38956137295,29.734028897192374
2021-01-18T22:16:00Z,39843.6,28.74,CT_324,106.893,28.754,0.523,WL_877,1.06893,12.039670233599997,137.74,43318.060411388156,45876.434990069174,29.726823487440196
2021-01-18T22:17:00Z,39835.8,28.75,CT_324,106.622,28.754,0.496,WL_877,1.06622,12.05351875,137.75,43318.9740779242,45877.40300448414,29.727524800978816
2021-01-18T22:18:00Z,39847.5,28.75,CT_324,106.478,28.754,0.481,WL_877,1.06478,12.05351875,137.75,43331.69710587171,45890.88283981735,29.73728104777822
2021-01-18T22:19:00Z,39847.5,28.75,CT_324,107.308,28.754,0.564,WL_877,1.07308,12.05351875,137.75,43331.69710587171,45890.88283981735,29.737278768559158
2021-01-18T22:20:00Z,39867,28.74,CT_324,106.658,28.754,0.499,WL_877,1.06658,12.039670233599997,137.74,43343.50094923179,45903.38881445242,29.746332003151252
2021-01-18T22:21:00Z,39831.9,28.75,CT_324,106.514,28.754,0.485,WL_877,1.06514,12.05351875,137.75,43314.73306860836,45872.90972603974,29.724273250616438
2021-01-18T22:22:00Z,39855.3,28.75,CT_324,106.857,28.754,0.519,WL_877,1.06857,12.05351875,137.75,43340.1791245034,45899.86939670616,29.743784166898685
2021-01-18T22:23:00Z,39855.3,28.75,CT_324,107.164,28.754,0.55,WL_877,1.0716400000000001,12.05351875,137.75,43340.1791245034,45899.86939670616,29.743783323694604
2021-01-18T22:24:00Z,39863.1,28.75,CT_324,106.622,28.754,0.496,WL_877,1.06622,12.05351875,137.75,43348.66114313507,45908.85595359497,29.75028917961233
2021-01-18T22:25:00Z,39812.5,28.74,CT_324,106.64,28.754,0.497,WL_877,1.0664,12.039670233599997,137.74,43284.24841451051,45840.611744841866,29.70089994086905
2021-01-18T22:26:00Z,39843.6,28.75,CT_324,106.316,28.754,0.465,WL_877,1.06316,12.05351875,137.75,43327.45609655587,45886.38956137295,29.73402949027976
2021-01-18T22:27:00Z,39863.1,28.75,CT_324,106.785,28.754,0.512,WL_877,1.06785,12.05351875,137.75,43348.66114313507,45908.85595359497,29.75028873182851
2021-01-18T22:28:00Z,39835.8,28.75,CT_324,106.388,28.754,0.472,WL_877,1.0638800000000002,12.05351875,137.75,43318.9740779242,45877.40300448414,29.727525443362286
2021-01-18T22:29:00Z,39843.6,28.75,CT_324,106.803,28.754,0.514,WL_877,1.06803,12.05351875,137.75,43327.45609655587,45886.38956137295,29.73402815308749
2021-01-18T22:30:00Z,39870.8,28.74,CT_324,107.038,28.754,0.537,WL_877,1.0703799999999999,12.039670233599997,137.74,43347.632318625205,45907.76593123261,29.74949908004508
2021-01-18T22:31:00Z,39867,28.75,CT_324,106.677,28.754,0.501,WL_877,1.06677,12.05351875,137.75,43352.90215245091,45913.34923203937,29.75354128985839
2021-01-18T22:32:00Z,39839.7,28.72,CT_324,106.55,28.754,0.488,WL_877,1.0655,12.011973702399999,137.72,43295.033174491175,45852.03801767937,29.709168691486255
2021-01-18T22:33:00Z,39839.7,28.72,CT_324,106.731,28.754,0.506,WL_877,1.06731,12.011973702399999,137.72,43295.033174491175,45852.03801767937,29.70916819487903
2021-01-18T22:34:00Z,39820.3,28.74,CT_324,106.496,28.754,0.483,WL_877,1.06496,12.039670233599997,137.74,43292.728593791726,45849.59635296962,29.707401926155704
2021-01-18T22:35:00Z,39820.3,28.72,CT_324,106.658,28.754,0.499,WL_877,1.06658,12.011973702399999,137.72,43273.950594964095,45829.70137725095,29.693005030085537
2021-01-18T22:36:00Z,39855.3,28.72,CT_324,106.821,28.754,0.515,WL_877,1.06821,12.011973702399999,137.72,43311.986176585124,45869.99943987955,29.722166221864203
2021-01-18T22:37:00Z,39816.4,28.72,CT_324,106.514,28.754,0.485,WL_877,1.06514,12.011973702399999,137.72,43269.71234444061,45825.21102170091,29.689756243278392
2021-01-18T22:38:00Z,39855.3,28.72,CT_324,106.713,28.754,0.505,WL_877,1.06713,12.011973702399999,137.72,43311.986176585124,45869.99943987955,29.722166518300224
2021-01-18T22:39:00Z,39863.1,28.72,CT_324,107.182,28.754,0.551,WL_877,1.07182,12.011973702399999,137.72,43320.46267763209,45878.98015097963,29.7286646782869
2021-01-18T22:40:00Z,39847.5,28.72,CT_324,106.875,28.754,0.521,WL_877,1.06875,12.011973702399999,137.72,43303.509675538146,45861.01872877946,29.715666833206424
2021-01-18T22:41:00Z,39831.9,28.72,CT_324,106.713,28.754,0.505,WL_877,1.06713,12.011973702399999,137.72,43286.55667344421,45843.0573065793,29.70266941778689
2021-01-18T22:42:00Z,39843.6,28.71,CT_324,107.182,28.754,0.551,WL_877,1.07182,11.998125687600002,137.71,43289.87812400119,45846.576327897186,29.705214620750247
2021-01-18T22:43:00Z,39851.4,28.71,CT_324,107.29,28.754,0.562,WL_877,1.0729000000000002,11.998125687600002,137.71,43298.352786164425,45855.55509073071,29.71171182186579
2021-01-18T22:44:00Z,39828.1,28.72,CT_324,107.164,28.754,0.55,WL_877,1.0716400000000001,12.011973702399999,137.72,43282.427096011066,45838.682088351045,29.69950216080003
2021-01-18T22:45:00Z,39835.8,28.71,CT_324,107.471,28.754,0.58,WL_877,1.07471,11.998125687600002,137.71,43281.40346183795,45837.59756506367,29.698716537564632
2021-01-18T22:46:00Z,39828.1,28.72,CT_324,107.128,28.754,0.546,WL_877,1.07128,12.011973702399999,137.72,43282.427096011066,45838.682088351045,29.69950225954347
2021-01-18T22:47:00Z,39808.6,28.71,CT_324,107.038,28.754,0.537,WL_877,1.0703799999999999,11.998125687600002,137.71,43251.85079378152,45806.28700749034,29.676062125889114
2021-01-18T22:48:00Z,39797,28.72,CT_324,106.911,28.754,0.524,WL_877,1.06911,12.011973702399999,137.72,43248.62976491352,45802.874381272486,29.673593328221703
2021-01-18T22:49:00Z,39812.5,28.72,CT_324,107.074,28.754,0.541,WL_877,1.07074,12.011973702399999,137.72,43265.474093917124,45820.72066615087,29.68650557793976
2021-01-18T22:50:00Z,39828.1,28.72,CT_324,107.2,28.754,0.553,WL_877,1.072,12.011973702399999,137.72,43282.427096011066,45838.682088351045,29.699502062056585
2021-01-18T22:51:00Z,39839.7,28.72,CT_324,107.164,28.754,0.55,WL_877,1.0716400000000001,12.011973702399999,137.72,43295.033174491175,45852.03801767937,29.70916700686316
2021-01-18T22:52:00Z,39824.2,28.74,CT_324,107.092,28.754,0.542,WL_877,1.07092,12.039670233599997,137.74,43296.96868343233,45854.08865703349,29.710651163696472
2021-01-18T22:53:00Z,39828.1,28.72,CT_324,106.893,28.754,0.523,WL_877,1.06893,12.011973702399999,137.72,43282.427096011066,45838.682088351045,29.699502904118763
2021-01-18T22:54:00Z,39804.8,28.72,CT_324,107.796,28.754,0.612,WL_877,1.07796,12.011973702399999,137.72,43257.1062659605,45811.855092372585,29.680088802195538
2021-01-18T22:55:00Z,39828.1,28.74,CT_324,107.399,28.754,0.573,WL_877,1.07399,12.039670233599997,137.74,43301.20877307293,45858.58096109737,29.713901245753792
2021-01-18T22:56:00Z,39820.3,28.72,CT_324,106.64,28.754,0.497,WL_877,1.0664,12.011973702399999,137.72,43273.950594964095,45829.70137725095,29.693005079447445
2021-01-18T22:57:00Z,39828.1,28.71,CT_324,106.243,28.754,0.458,WL_877,1.06243,11.998125687600002,137.71,43273.03744918962,45828.73391457416,29.692306116294727
2021-01-18T22:58:00Z,39828.1,28.72,CT_324,107.001,28.754,0.533,WL_877,1.0700100000000001,12.011973702399999,137.72,43282.427096011066,45838.682088351045,29.6995026078884
2021-01-18T22:59:00Z,39804.8,28.72,CT_324,106.857,28.754,0.519,WL_877,1.06857,12.011973702399999,137.72,43257.1062659605,45811.855092372585,29.680091376221892
2021-01-18T23:00:00Z,39839.7,28.71,CT_324,106.55,28.754,0.488,WL_877,1.0655,11.998125687600002,137.71,43285.64079291956,45842.08694648042,29.701967683251986
2021-01-18T23:01:00Z,39855.3,28.71,CT_324,107.218,28.754,0.555,WL_877,1.0721800000000001,11.998125687600002,137.71,43302.59011724605,45860.04447214748,29.71496084574629
2021-01-18T23:02:00Z,39847.5,28.71,CT_324,107.001,28.754,0.533,WL_877,1.0700100000000001,11.998125687600002,137.71,43294.11545508281,45851.065709313945,29.708463840207518
2021-01-18T23:03:00Z,39808.6,28.71,CT_324,107.327,28.754,0.566,WL_877,1.07327,11.998125687600002,137.71,43251.85079378152,45806.28700749034,29.676061333767862
2021-01-18T23:04:00Z,39824.2,28.7,CT_324,106.767,28.754,0.51,WL_877,1.06767,11.98427784,137.7,43259.41218525179,45814.298175298005,29.681859325983975
2021-01-18T23:05:00Z,39820.3,28.71,CT_324,107.218,28.754,0.555,WL_877,1.0721800000000001,11.998125687600002,137.71,43264.562787026385,45819.75515174063,29.68580656333775
2021-01-18T23:06:00Z,39820.3,28.7,CT_324,106.749,28.754,0.508,WL_877,1.06749,11.98427784,137.7,43255.17577353423,45809.80976793209,29.67861178085265
2021-01-18T23:07:00Z,39824.2,28.69,CT_324,107.236,28.754,0.557,WL_877,1.07236,11.970430159600001,137.69,43250.02504701504,45804.35265932465,29.674662015916336
2021-01-18T23:08:00Z,39820.3,28.71,CT_324,106.821,28.754,0.515,WL_877,1.06821,11.998125687600002,137.71,43264.562787026385,45819.75515174063,29.68580765180181
2021-01-18T23:09:00Z,39843.6,28.7,CT_324,107.2,28.754,0.553,WL_877,1.072,11.98427784,137.7,43280.48561789812,45836.62512475924,29.698013607569344
2021-01-18T23:10:00Z,39835.8,28.7,CT_324,107.236,28.754,0.557,WL_877,1.07236,11.98427784,137.7,43272.012794463,45827.648310027405,29.6915178573381
2021-01-18T23:11:00Z,39851.4,28.7,CT_324,107.272,28.754,0.56,WL_877,1.0727200000000001,11.98427784,137.7,43288.95844133324,45845.60193949107,29.70450926842373
2021-01-18T23:12:00Z,39820.3,28.7,CT_324,106.839,28.754,0.517,WL_877,1.06839,11.98427784,137.7,43255.17577353423,45809.80976793209,29.67861153415194
2021-01-18T23:13:00Z,39820.3,28.7,CT_324,107.327,28.754,0.566,WL_877,1.07327,11.98427784,137.7,43255.17577353423,45809.80976793209,29.6786101964862
2021-01-18T23:14:00Z,39816.4,28.7,CT_324,107.182,28.754,0.551,WL_877,1.07182,11.98427784,137.7,43250.93936181667,45805.32136056617,29.675363051309798
2021-01-18T23:15:00Z,39789.2,28.69,CT_324,107.254,28.754,0.559,WL_877,1.07254,11.970430159600001,137.69,43212.0142175032,45764.08082114179,29.6455260917606
2021-01-18T23:16:00Z,39812.5,28.69,CT_324,107.272,28.754,0.56,WL_877,1.0727200000000001,11.970430159600001,137.69,43237.31856972109,45790.89035913209,29.664921747211434
2021-01-18T23:17:00Z,39812.5,28.7,CT_324,107.128,28.754,0.546,WL_877,1.07128,11.98427784,137.7,43246.70295009911,45800.83295320026,29.672115708382766
2021-01-18T23:18:00Z,39831.9,28.69,CT_324,106.785,28.754,0.512,WL_877,1.06785,11.970430159600001,137.69,43258.38742950765,45813.212463724885,29.681073703518134
2021-01-18T23:19:00Z,39793.1,28.69,CT_324,107.092,28.754,0.542,WL_877,1.07092,11.970430159600001,137.69,43216.24970993452,45768.56825453931,29.648772898175636
2021-01-18T23:20:00Z,39828.1,28.69,CT_324,107.236,28.754,0.557,WL_877,1.07236,11.970430159600001,137.69,43254.26053944636,45808.84009272217,29.677908842669325
2021-01-18T23:21:00Z,39804.8,28.67,CT_324,107.327,28.754,0.566,WL_877,1.07327,11.942735300400003,137.67000000000002,43210.19343955606,45762.15173735709,29.644130342590188
2021-01-18T23:22:00Z,39816.4,28.69,CT_324,107.272,28.754,0.56,WL_877,1.0727200000000001,11.970430159600001,137.69,43241.554062152405,45795.377792529616,29.66816841885733
2021-01-18T23:23:00Z,39812.5,28.67,CT_324,107.381,28.754,0.571,WL_877,1.07381,11.942735300400003,137.67000000000002,43218.55219250758,45771.00769631924,29.65053690398815
2021-01-18T23:24:00Z,39804.8,28.67,CT_324,107.489,28.754,0.582,WL_877,1.0748900000000001,11.942735300400003,137.67000000000002,43210.19343955606,45762.15173735709,29.644129898998454
2021-01-18T23:25:00Z,39816.4,28.67,CT_324,107.092,28.754,0.542,WL_877,1.07092,11.942735300400003,137.67000000000002,43222.78584659991,45775.49318202734,29.65378272903478
2021-01-18T23:26:00Z,39793.1,28.67,CT_324,107.236,28.754,0.557,WL_877,1.07236,11.942735300400003,137.67000000000002,43197.49247727908,45748.69528023279,29.634396107205365
2021-01-18T23:27:00Z,39843.6,28.67,CT_324,106.803,28.754,0.514,WL_877,1.06803,11.942735300400003,137.67000000000002,43252.312870013055,45806.77656952999,29.67641698647251
2021-01-18T23:28:00Z,39820.3,28.66,CT_324,107.453,28.754,0.578,WL_877,1.07453,11.928888121600002,137.66,43217.63566594351,45770.0366517524,29.6498342095004
2021-01-18T23:29:00Z,39781.5,28.67,CT_324,107.001,28.754,0.533,WL_877,1.0700100000000001,11.942735300400003,137.67000000000002,43184.900070235235,45735.35383556254,29.624745925491716
2021-01-18T23:30:00Z,39800.9,28.66,CT_324,106.803,28.754,0.514,WL_877,1.06803,11.928888121600002,137.66,43196.58052241322,45747.72907930375,29.633698354620833
2021-01-18T23:31:00Z,39816.4,28.65,CT_324,106.64,28.754,0.497,WL_877,1.0664,11.915041109999999,137.65,43204.02081005628,45755.6119396318,29.63940123519182
2021-01-18T23:32:00Z,39797,28.66,CT_324,107.308,28.754,0.564,WL_877,1.07308,11.928888121600002,137.66,43192.34778737362,45743.244567316644,29.630452962913854
2021-01-18T23:33:00Z,39773.7,28.66,CT_324,107.001,28.754,0.533,WL_877,1.0700100000000001,11.928888121600002,137.66,43167.059908803734,45716.45248288089,29.611074002255652
2021-01-18T23:34:00Z,39824.2,28.65,CT_324,106.983,28.754,0.532,WL_877,1.06983,11.915041109999999,137.65,43212.48444218571,45764.57901632897,29.64588724274035
2021-01-18T23:35:00Z,39812.5,28.66,CT_324,107.327,28.754,0.566,WL_877,1.07327,11.928888121600002,137.66,43209.17019586432,45761.0676277782,29.64334607378081
2021-01-18T23:36:00Z,39820.3,28.65,CT_324,107.074,28.754,0.541,WL_877,1.07074,11.915041109999999,137.65,43208.252626121,45760.095477980394,29.642643494454163
2021-01-18T23:37:00Z,39812.5,28.66,CT_324,106.821,28.754,0.515,WL_877,1.06821,11.928888121600002,137.66,43209.17019586432,45761.0676277782,29.64334745928743
2021-01-18T23:38:00Z,39797,28.65,CT_324,107.272,28.754,0.56,WL_877,1.0727200000000001,11.915041109999999,137.65,43182.97023783691,45733.309210410625,29.623266200099884
2021-01-18T23:39:00Z,39804.8,28.65,CT_324,107.308,28.754,0.564,WL_877,1.07308,11.915041109999999,137.65,43191.43386996635,45742.276287107794,29.629752534493132
2021-01-18T23:40:00Z,39762.1,28.64,CT_324,107.034,28.655,0.537,WL_877,1.07034,11.901194265600001,137.64,43135.732377433575,45683.2614873091,29.587068075695722
2021-01-18T23:41:00Z,39781.5,28.63,CT_324,107.088,28.655,0.542,WL_877,1.07088,11.887347588399999,137.63,43147.4060701202,45695.62956948226,29.596012979982085
2021-01-18T23:42:00Z,39789.2,28.63,CT_324,106.655,28.655,0.499,WL_877,1.06655,11.887347588399999,137.63,43155.757565834036,45704.47783952244,29.602413799494176
2021-01-18T23:43:00Z,39789.2,28.63,CT_324,107.088,28.655,0.542,WL_877,1.07088,11.887347588399999,137.63,43155.757565834036,45704.47783952244,29.602412615362212
2021-01-18T23:44:00Z,39773.7,28.63,CT_324,106.601,28.655,0.494,WL_877,1.06601,11.887347588399999,137.63,43138.946113423066,45686.66638684413,29.589531768744873
2021-01-18T23:45:00Z,39762.1,28.63,CT_324,106.98,28.655,0.531,WL_877,1.0698,11.887347588399999,137.63,43126.36463936067,45673.33652548489,29.579890409971775
2021-01-18T23:46:00Z,39785.4,28.63,CT_324,106.529,28.655,0.486,WL_877,1.06529,11.887347588399999,137.63,43151.63604846877,45700.11116080131,29.599255857173834
2021-01-18T23:47:00Z,39789.2,28.63,CT_324,107.142,28.655,0.547,WL_877,1.07142,11.887347588399999,137.63,43155.757565834036,45704.47783952244,29.602412467687593
2021-01-18T23:48:00Z,39762.1,28.63,CT_324,107.142,28.655,0.547,WL_877,1.07142,11.887347588399999,137.63,43126.36463936067,45673.33652548489,29.579889967254555
2021-01-18T23:49:00Z,39793.1,28.63,CT_324,107.034,28.655,0.537,WL_877,1.07034,11.887347588399999,137.63,43159.9875441826,45708.9594308415,29.605654213527465
2021-01-18T23:50:00Z,39762.1,28.63,CT_324,106.998,28.655,0.533,WL_877,1.0699800000000002,11.887347588399999,137.63,43126.36463936067,45673.33652548489,29.579890360780972
2021-01-18T23:51:00Z,39812.5,28.63,CT_324,107.341,28.655,0.567,WL_877,1.07341,11.887347588399999,137.63,43181.028974942135,45731.25247483887,29.621778278250922
2021-01-18T23:52:00Z,39797,28.63,CT_324,106.763,28.655,0.51,WL_877,1.06763,11.887347588399999,137.63,43164.21752253117,45713.441022160565,29.60889645685479
2021-01-18T23:53:00Z,39820.3,28.63,CT_324,106.89,28.655,0.522,WL_877,1.0689,11.887347588399999,137.63,43189.48893163927,45740.21565747699,29.628263081280885
2021-01-18T23:54:00Z,39750.5,28.61,CT_324,107.287,28.655,0.562,WL_877,1.07287,11.8596547356,137.61,43095.05553650681,45640.16505461792,29.555901529354912
2021-01-18T23:55:00Z,39781.5,28.61,CT_324,107.287,28.655,0.562,WL_877,1.07287,11.8596547356,137.61,43128.66383631767,45675.77248620956,29.58165125418297
2021-01-18T23:56:00Z,39766,28.61,CT_324,107.341,28.655,0.567,WL_877,1.07341,11.8596547356,137.61,43111.85968641224,45657.96877041374,29.56877583715198
2021-01-18T23:57:00Z,39758.2,28.6,CT_324,106.98,28.655,0.531,WL_877,1.0698,11.845808560000004,137.6,43094.03896748241,45639.088016737456,29.555123552122083
2021-01-18T23:58:00Z,39754.3,28.6,CT_324,107.486,28.655,0.582,WL_877,1.0748600000000001,11.845808560000004,137.6,43089.81174512393,45634.60934534381,29.55188363568046
2021-01-18T23:59:00Z,39793.1,28.6,CT_324,107.088,28.655,0.542,WL_877,1.07088,11.845808560000004,137.6,43131.86718807502,45679.166383824304,29.58410628522247
2021-01-19T00:00:00Z,39781.5,28.6,CT_324,107.179,28.655,0.551,WL_877,1.07179,11.845808560000004,137.6,43119.29391131645,45665.84520737137,29.574472251436884
2021-01-19T00:01:00Z,39789.2,28.6,CT_324,106.998,28.655,0.533,WL_877,1.0699800000000002,11.845808560000004,137.6,43127.63996571653,45674.68771243064,29.580867535319946
2021-01-19T00:02:00Z,39758.2,28.59,CT_324,106.745,28.655,0.508,WL_877,1.06745,11.8319625516,137.59,43084.67532470318,45629.16739380841,29.54795064390577
2021-01-19T00:03:00Z,39735,28.59,CT_324,107.359,28.655,0.569,WL_877,1.07359,11.8319625516,137.59,43059.534235128376,45602.53082985808,29.528689460936423
2021-01-19T00:04:00Z,39781.5,28.59,CT_324,106.727,28.655,0.506,WL_877,1.0672700000000002,11.8319625516,137.59,43109.924781043395,45655.918770534394,29.56729505031631
2021-01-19T00:05:00Z,39746.6,28.58,CT_324,106.836,28.655,0.517,WL_877,1.06836,11.818116710399998,137.57999999999998,43062.74466323471,45605.93222474623,29.531150157337674
2021-01-19T00:06:00Z,39719.5,28.58,CT_324,107.829,28.655,0.616,WL_877,1.07829,11.818116710399998,137.57999999999998,43033.383651717406,45574.82472407088,29.50865727697376
2021-01-19T00:07:00Z,39746.6,28.58,CT_324,107.323,28.655,0.565,WL_877,1.07323,11.818116710399998,137.57999999999998,43062.74466323471,45605.93222474623,29.53114882844864
2021-01-19T00:08:00Z,39727.2,28.56,CT_324,107.016,28.655,0.535,WL_877,1.07016,11.790425529599998,137.56,43023.01736478142,45563.84181642576,29.500719639970264
2021-01-19T00:09:00Z,39758.2,28.58,CT_324,107.233,28.655,0.556,WL_877,1.07233,11.818116710399998,137.57999999999998,43075.31247628271,45619.247612489184,29.540776623312976
2021-01-19T00:10:00Z,39746.6,28.58,CT_324,107.251,28.655,0.558,WL_877,1.07251,11.818116710399998,137.57999999999998,43062.74466323471,45605.93222474623,29.531149024916804
2021-01-19T00:11:00Z,39738.8,28.58,CT_324,107.522,28.655,0.585,WL_877,1.07522,11.818116710399998,137.57999999999998,43054.293892392096,45596.97877436735,29.524674844779234
2021-01-19T00:12:00Z,39750.5,28.56,CT_324,106.817,28.655,0.515,WL_877,1.06817,11.790425529599998,137.56,43048.25036143358,45590.575754387515,29.520047442063472
2021-01-19T00:13:00Z,39700.2,28.58,CT_324,107.215,28.655,0.555,WL_877,1.0721500000000002,11.818116710399998,137.57999999999998,43012.47341104272,45552.670673774424,29.492643481240023
2021-01-19T00:14:00Z,39700.2,28.56,CT_324,107.305,28.655,0.564,WL_877,1.07305,11.790425529599998,137.56,42993.77741157936,45532.86257501086,29.47832475483999
2021-01-19T00:15:00Z,39762.1,28.56,CT_324,106.872,28.655,0.521,WL_877,1.0687200000000001,11.790425529599998,137.56,43060.81271169817,45603.88535440281,29.529670131650946
2021-01-19T00:16:00Z,39785.4,28.56,CT_324,107.54,28.655,0.587,WL_877,1.0754000000000001,11.790425529599998,137.56,43086.04570835033,45630.619292364565,29.54899831774598
2021-01-19T00:17:00Z,39769.8,28.55,CT_324,106.926,28.655,0.526,WL_877,1.06926,11.776580190000002,137.55,43059.78831735521,45602.8000257282,29.528885274732602
2021-01-19T00:18:00Z,39746.6,28.56,CT_324,107.124,28.655,0.546,WL_877,1.07124,11.790425529599998,137.56,43044.02681263773,45586.100975072026,29.516811441888194
2021-01-19T00:19:00Z,39738.8,28.55,CT_324,107.233,28.655,0.556,WL_877,1.07233,11.776580190000002,137.55,43026.22381771382,45567.23899968361,29.50317493489906
2021-01-19T00:20:00Z,39738.8,28.55,CT_324,107.179,28.655,0.551,WL_877,1.07179,11.776580190000002,137.55,43026.22381771382,45567.23899968361,29.50317508212317
2021-01-19T00:21:00Z,39727.2,28.55,CT_324,107.554,28.555,0.588,WL_877,1.07554,11.776580190000002,137.55,43013.66419849317,45553.9322931637,29.493554565551946
2021-01-19T00:22:00Z,39750.5,28.54,CT_324,107.211,28.555,0.554,WL_877,1.0721100000000001,11.762735017599999,137.54,43029.53385218348,45570.74592584791,29.505710247670706
2021-01-19T00:23:00Z,39750.5,28.54,CT_324,106.922,28.555,0.525,WL_877,1.06922,11.762735017599999,137.54,43029.53385218348,45570.74592584791,29.50571103565406
2021-01-19T00:24:00Z,39738.8,28.54,CT_324,107.157,28.555,0.549,WL_877,1.07157,11.762735017599999,137.54,43016.86871473689,45557.32742453228,29.496009964315494
2021-01-19T00:25:00Z,39715.6,28.54,CT_324,107.5,28.555,0.583,WL_877,1.075,11.762735017599999,137.54,42991.75493791972,45530.71979799189,29.476775356395567
2021-01-19T00:26:00Z,39754.3,28.53,CT_324,107.085,28.555,0.542,WL_877,1.0708499999999999,11.748890012400002,137.53,43024.289358482034,45565.18947247901,29.50169369377402
2021-01-19T00:27:00Z,39750.5,28.53,CT_324,106.995,28.555,0.533,WL_877,1.0699500000000002,11.748890012400002,137.53,43020.176789538236,45560.83227446078,29.498544068489608
