date,AbsPressure,TempInSitu,Depth,Serial
2021-01-18T11:35:42Z,101.364,30.862,-0.011,WL_876
2021-01-18T11:35:43Z,101.366,30.963,-0.011,WL_876
2021-01-18T11:35:44Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:45Z,101.366,30.963,-0.011,WL_876
2021-01-18T11:35:46Z,101.366,30.963,-0.011,WL_876
2021-01-18T11:35:47Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:48Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:49Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:50Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:51Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:52Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:53Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:54Z,101.384,30.963,-0.009,WL_876
2021-01-18T11:35:55Z,101.366,30.963,-0.011,WL_876
2021-01-18T11:35:56Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:35:57Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:35:58Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:35:59Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:00Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:01Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:02Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:03Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:04Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:05Z,101.352,31.064,-0.012,WL_876
2021-01-18T11:36:06Z,101.352,31.064,-0.012,WL_876
2021-01-18T11:36:07Z,101.369,31.064,-0.01,WL_876
2021-01-18T11:36:08Z,101.372,31.166,-0.01,WL_876
2021-01-18T11:36:09Z,101.372,31.166,-0.01,WL_876
2021-01-18T11:36:10Z,101.372,31.166,-0.01,WL_876
2021-01-18T11:36:11Z,101.354,31.166,-0.012,WL_876
2021-01-18T11:36:12Z,101.372,31.166,-0.01,WL_876
2021-01-18T11:36:13Z,101.354,31.166,-0.012,WL_876
2021-01-18T11:36:14Z,101.372,31.166,-0.01,WL_876
2021-01-18T11:36:15Z,101.372,31.166,-0.01,WL_876
2021-01-18T11:36:16Z,101.354,31.166,-0.012,WL_876
2021-01-18T11:36:17Z,101.354,31.166,-0.012,WL_876
2021-01-18T11:36:18Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:36:19Z,101.357,31.268,-0.012,WL_876
2021-01-18T11:36:20Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:36:21Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:36:22Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:36:23Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:36:24Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:36:25Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:36:26Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:36:27Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:36:28Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:36:29Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:36:30Z,101.305,31.268,-0.017,WL_876
2021-01-18T11:36:31Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:32Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:33Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:36:34Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:35Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:36Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:36:37Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:38Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:39Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:36:40Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:36:41Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:36:42Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:43Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:44Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:45Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:46Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:47Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:48Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:49Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:50Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:51Z,101.311,31.472,-0.016,WL_876
2021-01-18T11:36:52Z,101.294,31.472,-0.018,WL_876
2021-01-18T11:36:53Z,101.294,31.472,-0.018,WL_876
2021-01-18T11:36:54Z,101.296,31.574,-0.018,WL_876
2021-01-18T11:36:55Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:36:56Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:36:57Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:36:58Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:36:59Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:00Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:01Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:02Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:03Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:04Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:05Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:06Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:07Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:08Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:09Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:10Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:11Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:12Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:13Z,101.331,31.574,-0.014,WL_876
2021-01-18T11:37:14Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:15Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:16Z,101.313,31.574,-0.016,WL_876
2021-01-18T11:37:17Z,101.296,31.574,-0.018,WL_876
2021-01-18T11:37:18Z,101.279,31.574,-0.019,WL_876
2021-01-18T11:37:19Z,101.279,31.574,-0.019,WL_876
2021-01-18T11:37:20Z,101.279,31.574,-0.019,WL_876
2021-01-18T11:37:21Z,101.262,31.574,-0.021,WL_876
2021-01-18T11:37:22Z,101.245,31.574,-0.023,WL_876
2021-01-18T11:37:23Z,101.245,31.574,-0.023,WL_876
2021-01-18T11:37:24Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:25Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:26Z,101.21,31.574,-0.026,WL_876
2021-01-18T11:37:27Z,101.21,31.574,-0.026,WL_876
2021-01-18T11:37:28Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:29Z,101.21,31.574,-0.026,WL_876
2021-01-18T11:37:30Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:31Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:32Z,101.21,31.574,-0.026,WL_876
2021-01-18T11:37:33Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:34Z,101.21,31.574,-0.026,WL_876
2021-01-18T11:37:35Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:36Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:37Z,101.227,31.574,-0.024,WL_876
2021-01-18T11:37:38Z,101.225,31.472,-0.025,WL_876
2021-01-18T11:37:39Z,101.242,31.472,-0.023,WL_876
2021-01-18T11:37:40Z,101.242,31.472,-0.023,WL_876
2021-01-18T11:37:41Z,101.242,31.472,-0.023,WL_876
2021-01-18T11:37:42Z,101.242,31.472,-0.023,WL_876
2021-01-18T11:37:43Z,101.242,31.472,-0.023,WL_876
2021-01-18T11:37:44Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:45Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:46Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:47Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:48Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:49Z,101.276,31.472,-0.02,WL_876
2021-01-18T11:37:50Z,101.276,31.472,-0.02,WL_876
2021-01-18T11:37:51Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:52Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:53Z,101.259,31.472,-0.021,WL_876
2021-01-18T11:37:54Z,101.274,31.37,-0.02,WL_876
2021-01-18T11:37:55Z,101.274,31.37,-0.02,WL_876
2021-01-18T11:37:56Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:37:57Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:37:58Z,101.274,31.37,-0.02,WL_876
2021-01-18T11:37:59Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:38:00Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:38:01Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:38:02Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:38:03Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:04Z,101.291,31.37,-0.018,WL_876
2021-01-18T11:38:05Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:06Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:07Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:08Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:09Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:38:10Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:11Z,101.308,31.37,-0.016,WL_876
2021-01-18T11:38:12Z,101.325,31.37,-0.015,WL_876
2021-01-18T11:38:13Z,101.305,31.268,-0.017,WL_876
2021-01-18T11:38:14Z,101.305,31.268,-0.017,WL_876
2021-01-18T11:38:15Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:16Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:17Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:18Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:19Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:20Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:21Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:22Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:23Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:24Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:25Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:26Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:27Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:28Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:29Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:30Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:31Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:32Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:33Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:34Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:35Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:36Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:37Z,101.34,31.268,-0.013,WL_876
2021-01-18T11:38:38Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:39Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:40Z,101.323,31.268,-0.015,WL_876
2021-01-18T11:38:41Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:42Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:43Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:44Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:45Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:38:46Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:47Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:48Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:49Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:38:50Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:51Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:38:52Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:38:53Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:54Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:55Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:56Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:38:57Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:38:58Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:38:59Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:00Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:01Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:02Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:03Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:04Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:05Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:39:06Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:07Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:08Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:09Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:10Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:11Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:12Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:13Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:14Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:15Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:16Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:17Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:18Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:39:19Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:20Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:39:21Z,101.337,31.166,-0.014,WL_876
2021-01-18T11:39:22Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:23Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:24Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:25Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:26Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:27Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:28Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:29Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:30Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:31Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:32Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:33Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:34Z,101.32,31.166,-0.015,WL_876
2021-01-18T11:39:35Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:36Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:37Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:38Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:39Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:40Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:41Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:42Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:43Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:44Z,101.303,31.166,-0.017,WL_876
2021-01-18T11:39:45Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:46Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:47Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:48Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:49Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:50Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:51Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:52Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:53Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:54Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:55Z,101.268,31.166,-0.02,WL_876
2021-01-18T11:39:56Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:57Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:58Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:39:59Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:40:00Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:40:01Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:40:02Z,101.286,31.166,-0.019,WL_876
2021-01-18T11:40:03Z,101.268,31.166,-0.02,WL_876
2021-01-18T11:40:04Z,101.268,31.166,-0.02,WL_876
2021-01-18T11:40:05Z,101.268,31.166,-0.02,WL_876
2021-01-18T11:40:06Z,101.268,31.166,-0.02,WL_876
2021-01-18T11:40:07Z,101.268,31.166,-0.02,WL_876
2021-01-18T11:40:08Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:09Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:10Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:11Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:12Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:13Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:14Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:15Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:16Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:17Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:18Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:19Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:20Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:21Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:22Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:23Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:24Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:25Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:26Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:27Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:28Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:29Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:30Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:31Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:32Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:33Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:34Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:35Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:36Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:37Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:38Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:39Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:40Z,101.266,31.064,-0.021,WL_876
2021-01-18T11:40:41Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:42Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:43Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:44Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:45Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:46Z,101.283,31.064,-0.019,WL_876
2021-01-18T11:40:47Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:48Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:49Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:50Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:51Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:52Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:40:53Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:54Z,101.28,30.963,-0.019,WL_876
2021-01-18T11:40:55Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:40:56Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:40:57Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:40:58Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:40:59Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:00Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:01Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:02Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:03Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:04Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:05Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:06Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:07Z,101.298,30.963,-0.017,WL_876
2021-01-18T11:41:08Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:09Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:10Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:11Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:12Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:13Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:14Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:15Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:16Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:17Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:18Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:19Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:20Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:21Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:22Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:23Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:24Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:25Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:26Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:27Z,101.315,30.963,-0.016,WL_876
2021-01-18T11:41:28Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:29Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:30Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:31Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:32Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:33Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:34Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:35Z,101.312,30.862,-0.016,WL_876
2021-01-18T11:41:36Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:37Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:38Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:39Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:40Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:41Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:42Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:43Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:44Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:45Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:46Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:47Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:48Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:49Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:50Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:51Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:41:52Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:53Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:54Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:55Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:56Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:57Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:58Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:41:59Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:42:00Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:01Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:42:02Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:03Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:42:04Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:05Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:06Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:07Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:42:08Z,101.295,30.862,-0.018,WL_876
2021-01-18T11:42:09Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:10Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:11Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:12Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:13Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:14Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:15Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:16Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:17Z,101.278,30.862,-0.019,WL_876
2021-01-18T11:42:18Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:19Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:20Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:21Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:22Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:23Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:24Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:25Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:26Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:27Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:28Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:29Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:30Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:31Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:32Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:33Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:34Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:35Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:36Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:37Z,101.292,30.76,-0.018,WL_876
2021-01-18T11:42:38Z,101.292,30.76,-0.018,WL_876
2021-01-18T11:42:39Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:40Z,101.292,30.76,-0.018,WL_876
2021-01-18T11:42:41Z,101.275,30.76,-0.02,WL_876
2021-01-18T11:42:42Z,101.292,30.76,-0.018,WL_876
2021-01-18T11:42:43Z,101.292,30.76,-0.018,WL_876
2021-01-18T11:42:44Z,101.275,30.76,-0.02,WL_876
