date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-18T08:31:38Z,39216.6,28.62,CT_354,104.549,28.258,0.306,WL_876,1.04549,50719.16981132075,50.719169811320754,30.76635478575901
2021-01-18T08:31:39Z,39237.4,28.61,CT_354,104.531,28.258,0.304,WL_876,1.0453100000000002,50739.969811320756,50.739969811320755,30.786949817618112
2021-01-18T08:31:40Z,39192.4,28.61,CT_354,104.618,28.258,0.313,WL_876,1.0461799999999999,50694.969811320756,50.69496981132076,30.756363710942807
2021-01-18T08:31:41Z,39223.6,28.62,CT_354,104.549,28.258,0.306,WL_876,1.04549,50726.16981132075,50.72616981132075,30.771111649647633
2021-01-18T08:31:42Z,39209.7,28.63,CT_354,104.514,28.258,0.303,WL_876,1.04514,50712.26981132075,50.71226981132075,30.755212420606746
2021-01-18T08:31:43Z,39209.7,28.64,CT_354,104.514,28.258,0.303,WL_876,1.04514,50712.26981132075,50.71226981132075,30.748761042177062
2021-01-18T08:31:44Z,39209.7,28.62,CT_354,104.497,28.258,0.301,WL_876,1.04497,50712.26981132075,50.71226981132075,30.76166612091471
2021-01-18T08:31:45Z,39189,28.63,CT_354,104.463,28.258,0.297,WL_876,1.04463,50691.569811320755,50.691569811320754,30.74114981954808
2021-01-18T08:31:46Z,39216.6,28.63,CT_354,104.531,28.258,0.304,WL_876,1.0453100000000002,50719.16981132075,50.719169811320754,30.75990016956496
2021-01-18T08:31:47Z,39216.6,28.63,CT_354,104.497,28.258,0.301,WL_876,1.04497,50719.16981132075,50.719169811320754,30.759900258063134
2021-01-18T08:31:48Z,39223.6,28.64,CT_354,104.551,28.357,0.306,WL_876,1.04551,50726.16981132075,50.72616981132075,30.758202553369856
2021-01-18T08:31:49Z,39230.5,28.64,CT_354,104.568,28.357,0.308,WL_876,1.04568,50733.069811320755,50.73306981132075,30.762889512429204
2021-01-18T08:31:50Z,39209.7,28.64,CT_354,104.551,28.357,0.306,WL_876,1.04551,50712.26981132075,50.71226981132075,30.748760945924065
2021-01-18T08:31:51Z,39209.7,28.63,CT_354,104.551,28.357,0.306,WL_876,1.04551,50712.26981132075,50.71226981132075,30.755212324313348
2021-01-18T08:31:52Z,39216.6,28.64,CT_354,104.465,28.357,0.298,WL_876,1.04465,50719.16981132075,50.719169811320754,30.753447956198695
2021-01-18T08:31:53Z,39223.6,28.64,CT_354,104.551,28.357,0.306,WL_876,1.04551,50726.16981132075,50.72616981132075,30.758202553369856
2021-01-18T08:31:54Z,39223.6,28.66,CT_354,104.482,28.357,0.299,WL_876,1.04482,50726.16981132075,50.72616981132075,30.74530275085224
2021-01-18T08:31:55Z,39247.8,28.64,CT_354,104.586,28.357,0.31,WL_876,1.04586,50750.36981132076,50.75036981132076,30.77464141072289
2021-01-18T08:31:56Z,39227,28.66,CT_354,104.603,28.357,0.311,WL_876,1.04603,50729.569811320755,50.72956981132076,30.747610969053444
2021-01-18T08:31:57Z,39216.6,28.66,CT_354,104.482,28.357,0.299,WL_876,1.04482,50719.16981132075,50.719169811320754,30.740549971386468
2021-01-18T08:31:58Z,39247.8,28.66,CT_354,104.551,28.357,0.306,WL_876,1.04551,50750.36981132076,50.75036981132076,30.761734461703757
2021-01-18T08:31:59Z,39209.7,28.67,CT_354,104.431,28.357,0.294,WL_876,1.04431,50712.26981132075,50.71226981132075,30.729420777618778
2021-01-18T08:32:00Z,39230.5,28.67,CT_354,104.534,28.357,0.305,WL_876,1.0453400000000002,50733.069811320755,50.73306981132075,30.743540023228814
2021-01-18T08:32:01Z,39216.6,28.67,CT_354,104.517,28.357,0.303,WL_876,1.04517,50719.16981132075,50.719169811320754,30.73410432287223
2021-01-18T08:32:02Z,39227,28.66,CT_354,104.465,28.357,0.298,WL_876,1.04465,50729.569811320755,50.72956981132076,30.747611327875322
2021-01-18T08:32:03Z,39230.5,28.66,CT_354,104.5,28.357,0.301,WL_876,1.045,50733.069811320755,50.73306981132075,30.7499876949866
2021-01-18T08:32:04Z,39202.8,28.66,CT_354,104.414,28.357,0.293,WL_876,1.04414,50705.36981132076,50.70536981132076,30.731180707080036
2021-01-18T08:32:05Z,39254.7,28.66,CT_354,104.534,28.357,0.305,WL_876,1.0453400000000002,50757.26981132075,50.757269811320754,30.76641987401711
2021-01-18T08:32:06Z,39216.6,28.66,CT_354,104.554,28.456,0.307,WL_876,1.0455400000000001,50719.16981132075,50.719169811320754,30.740549784214412
2021-01-18T08:32:07Z,39230.5,28.67,CT_354,104.588,28.456,0.31,WL_876,1.04588,50733.069811320755,50.73306981132075,30.74353988286924
2021-01-18T08:32:08Z,39240.9,28.67,CT_354,104.571,28.456,0.308,WL_876,1.04571,50743.469811320756,50.74346981132076,30.750600050011496
2021-01-18T08:32:09Z,39254.7,28.68,CT_354,104.571,28.456,0.308,WL_876,1.04571,50757.26981132075,50.757269811320754,30.75351983226471
2021-01-18T08:32:10Z,39240.9,28.68,CT_354,104.606,28.456,0.312,WL_876,1.04606,50743.469811320756,50.74346981132076,30.74415313494648
2021-01-18T08:32:11Z,39213.2,28.68,CT_354,104.399,28.456,0.291,WL_876,1.04399,50715.76981132075,50.715769811320754,30.725353883453987
2021-01-18T08:32:12Z,39227,28.68,CT_354,104.571,28.456,0.308,WL_876,1.04571,50729.569811320755,50.72956981132076,30.73471918016123
2021-01-18T08:32:13Z,39261.7,28.68,CT_354,104.502,28.456,0.301,WL_876,1.04502,50764.26981132075,50.76426981132075,30.75827135312496
2021-01-18T08:32:14Z,39216.6,28.69,CT_354,104.571,28.456,0.308,WL_876,1.04571,50719.16981132075,50.719169811320754,30.721219887761983
2021-01-18T08:32:15Z,39261.7,28.69,CT_354,104.382,28.456,0.289,WL_876,1.04382,50764.26981132075,50.76426981132075,30.751824085068478
2021-01-18T08:32:16Z,39254.7,28.69,CT_354,104.571,28.456,0.308,WL_876,1.04571,50757.26981132075,50.757269811320754,30.747073272072456
2021-01-18T08:32:17Z,39247.8,28.71,CT_354,104.519,28.456,0.303,WL_876,1.04519,50750.36981132076,50.75036981132076,30.729506763575113
2021-01-18T08:32:18Z,39240.9,28.69,CT_354,104.399,28.456,0.291,WL_876,1.04399,50743.469811320756,50.74346981132076,30.737709122536895
2021-01-18T08:32:19Z,39237.4,28.69,CT_354,104.468,28.456,0.298,WL_876,1.04468,50739.969811320756,50.739969811320755,30.735333932825384
2021-01-18T08:32:20Z,39240.9,28.69,CT_354,104.382,28.456,0.289,WL_876,1.04382,50743.469811320756,50.74346981132076,30.737709166696398
2021-01-18T08:32:21Z,39220.1,28.69,CT_354,104.606,28.456,0.312,WL_876,1.04606,50722.66981132075,50.722669811320756,30.723594643046415
2021-01-18T08:32:22Z,39258.2,28.71,CT_354,104.502,28.456,0.301,WL_876,1.04502,50760.76981132075,50.760769811320756,30.73656127866865
2021-01-18T08:32:23Z,39220.1,28.71,CT_354,104.433,28.456,0.294,WL_876,1.04433,50722.66981132075,50.722669811320756,30.710718864732403
2021-01-18T08:32:24Z,39268.6,28.72,CT_354,104.537,28.456,0.305,WL_876,1.0453700000000001,50771.16981132075,50.77116981132075,30.737174137588042
2021-01-18T08:32:25Z,39258.2,28.73,CT_354,104.537,28.456,0.305,WL_876,1.0453700000000001,50760.76981132075,50.760769811320756,30.72368295482546
2021-01-18T08:32:26Z,39254.7,28.73,CT_354,104.485,28.456,0.3,WL_876,1.04485,50757.26981132075,50.757269811320754,30.721309980018162
2021-01-18T08:32:27Z,39265.1,28.73,CT_354,104.485,28.456,0.3,WL_876,1.04485,50767.66981132075,50.76766981132075,30.728361586864757
2021-01-18T08:32:28Z,39275.6,28.74,CT_354,104.502,28.456,0.301,WL_876,1.04502,50778.16981132075,50.77816981132075,30.72904295912454
2021-01-18T08:32:29Z,39279,28.74,CT_354,104.537,28.456,0.305,WL_876,1.0453700000000001,50781.569811320755,50.78156981132076,30.731347840267144
2021-01-18T08:32:30Z,39279,28.73,CT_354,104.453,28.555,0.296,WL_876,1.04453,50781.569811320755,50.78156981132076,30.737786794315685
2021-01-18T08:32:31Z,39244.4,28.74,CT_354,104.574,28.555,0.309,WL_876,1.04574,50746.969811320756,50.74696981132076,30.707892481426647
2021-01-18T08:32:32Z,39275.6,28.74,CT_354,104.522,28.555,0.303,WL_876,1.04522,50778.16981132075,50.77816981132075,30.72904290724465
2021-01-18T08:32:33Z,39251.3,28.74,CT_354,104.436,28.555,0.295,WL_876,1.0443600000000002,50753.86981132076,50.75386981132076,30.71257011851202
2021-01-18T08:32:34Z,39258.2,28.74,CT_354,104.505,28.555,0.302,WL_876,1.04505,50760.76981132075,50.760769811320756,30.717247326205463
2021-01-18T08:32:35Z,39240.9,28.74,CT_354,104.574,28.555,0.309,WL_876,1.04574,50743.469811320756,50.74346981132076,30.705519989462996
2021-01-18T08:32:36Z,39303.3,28.74,CT_354,104.453,28.555,0.296,WL_876,1.04453,50805.86981132076,50.80586981132076,30.747822586535456
2021-01-18T08:32:37Z,39268.6,28.74,CT_354,104.539,28.555,0.305,WL_876,1.04539,50771.16981132075,50.77116981132075,30.724297414710808
2021-01-18T08:32:38Z,39258.2,28.74,CT_354,104.47,28.555,0.298,WL_876,1.0447,50760.76981132075,50.760769811320756,30.717247416963346
2021-01-18T08:32:39Z,39254.7,28.74,CT_354,104.47,28.555,0.298,WL_876,1.0447,50757.26981132075,50.757269811320754,30.714874816148992
2021-01-18T08:32:40Z,39265.1,28.74,CT_354,104.333,28.555,0.285,WL_876,1.04333,50767.66981132075,50.76766981132075,30.721925266143334
2021-01-18T08:32:41Z,39244.4,28.74,CT_354,104.47,28.555,0.298,WL_876,1.0447,50746.969811320756,50.74696981132076,30.707892751032023
2021-01-18T08:32:42Z,39275.6,28.74,CT_354,104.436,28.555,0.295,WL_876,1.0443600000000002,50778.16981132075,50.77816981132075,30.729043130328147
2021-01-18T08:32:43Z,39258.2,28.73,CT_354,104.264,28.555,0.278,WL_876,1.04264,50760.76981132075,50.760769811320756,30.723683663033924
2021-01-18T08:32:44Z,39254.7,28.74,CT_354,104.453,28.555,0.296,WL_876,1.04453,50757.26981132075,50.757269811320754,30.714874860228274
2021-01-18T08:32:45Z,39254.7,28.72,CT_354,104.419,28.555,0.293,WL_876,1.04419,50757.26981132075,50.757269811320754,30.7277476234439
2021-01-18T08:32:46Z,39244.4,28.74,CT_354,104.522,28.555,0.303,WL_876,1.04522,50746.969811320756,50.74696981132076,30.707892616229337
2021-01-18T08:32:47Z,39275.6,28.73,CT_354,104.539,28.555,0.305,WL_876,1.04539,50778.16981132075,50.77816981132075,30.735481104790146
2021-01-18T08:32:48Z,39292.9,28.73,CT_354,104.47,28.555,0.298,WL_876,1.0447,50795.469811320756,50.79546981132076,30.74721231005507
2021-01-18T08:32:49Z,39254.7,28.74,CT_354,104.539,28.555,0.305,WL_876,1.04539,50757.26981132075,50.757269811320754,30.71487463723896
2021-01-18T08:32:50Z,39275.6,28.73,CT_354,104.333,28.555,0.285,WL_876,1.04333,50778.16981132075,50.77816981132075,30.73548163937708
2021-01-18T08:32:51Z,39244.4,28.74,CT_354,104.591,28.555,0.31,WL_876,1.04591,50746.969811320756,50.74696981132076,30.707892437356538
2021-01-18T08:32:52Z,39234,28.74,CT_354,104.539,28.555,0.305,WL_876,1.04539,50736.569811320755,50.736569811320756,30.700842962582406
2021-01-18T08:32:53Z,39282.5,28.75,CT_354,104.505,28.555,0.302,WL_876,1.04505,50785.069811320755,50.78506981132075,30.72728374047582
2021-01-18T08:32:54Z,39313.7,28.75,CT_354,104.47,28.555,0.298,WL_876,1.0447,50816.26981132075,50.81626981132075,30.748432264934536
2021-01-18T08:32:55Z,39268.6,28.75,CT_354,104.402,28.555,0.291,WL_876,1.04402,50771.16981132075,50.77116981132075,30.71786281516631
2021-01-18T08:32:56Z,39279,28.77,CT_354,104.557,28.555,0.307,WL_876,1.04557,50781.569811320755,50.78156981132076,30.71204519372503
2021-01-18T08:32:57Z,39289.4,28.74,CT_354,104.367,28.555,0.288,WL_876,1.04367,50791.969811320756,50.791969811320755,30.738398945428962
2021-01-18T08:32:58Z,39286,28.75,CT_354,104.539,28.555,0.305,WL_876,1.04539,50788.569811320755,50.788569811320755,30.72965596355914
2021-01-18T08:32:59Z,39275.6,28.77,CT_354,104.49,28.655,0.3,WL_876,1.0449,50778.16981132075,50.77816981132075,30.709741877507575
2021-01-18T08:33:00Z,39282.5,28.75,CT_354,104.456,28.655,0.297,WL_876,1.0445600000000002,50785.069811320755,50.78506981132075,30.72728386754595
2021-01-18T08:33:01Z,39282.5,28.75,CT_354,104.508,28.655,0.302,WL_876,1.04508,50785.069811320755,50.78506981132075,30.727283732696012
2021-01-18T08:33:02Z,39261.7,28.75,CT_354,104.387,28.655,0.29,WL_876,1.04387,50764.26981132075,50.76426981132075,30.71318630865643
2021-01-18T08:33:03Z,39258.2,28.74,CT_354,104.49,28.655,0.3,WL_876,1.0449,50760.76981132075,50.760769811320756,30.717247365101688
2021-01-18T08:33:04Z,39261.7,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50764.26981132075,50.76426981132075,30.719620125770483
2021-01-18T08:33:05Z,39251.3,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50753.86981132076,50.75386981132076,30.712570110733857
2021-01-18T08:33:06Z,39289.4,28.75,CT_354,104.559,28.655,0.307,WL_876,1.04559,50791.969811320756,50.791969811320755,30.73196046903931
2021-01-18T08:33:07Z,39258.2,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50760.76981132075,50.760769811320756,30.717247497348897
2021-01-18T08:33:08Z,39268.6,28.73,CT_354,104.49,28.655,0.3,WL_876,1.0449,50771.16981132075,50.77116981132075,30.73073476563544
2021-01-18T08:33:09Z,39251.3,28.74,CT_354,104.525,28.655,0.304,WL_876,1.04525,50753.86981132076,50.75386981132076,30.712569887759848
2021-01-18T08:33:10Z,39258.2,28.73,CT_354,104.49,28.655,0.3,WL_876,1.0449,50760.76981132075,50.760769811320756,30.723683076751456
2021-01-18T08:33:11Z,39258.2,28.74,CT_354,104.542,28.655,0.305,WL_876,1.04542,50760.76981132075,50.760769811320756,30.71724723026141
2021-01-18T08:33:12Z,39261.7,28.74,CT_354,104.473,28.655,0.298,WL_876,1.04473,50764.26981132075,50.76426981132075,30.71962003759944
2021-01-18T08:33:13Z,39244.4,28.73,CT_354,104.404,28.655,0.292,WL_876,1.04404,50746.969811320756,50.74696981132076,30.71432662742897
2021-01-18T08:33:14Z,39240.9,28.74,CT_354,104.49,28.655,0.3,WL_876,1.0449,50743.469811320756,50.74346981132076,30.705520207205765
2021-01-18T08:33:15Z,39268.6,28.73,CT_354,104.421,28.655,0.293,WL_876,1.04421,50771.16981132075,50.77116981132075,30.730734944670782
2021-01-18T08:33:16Z,39268.6,28.74,CT_354,104.542,28.655,0.305,WL_876,1.04542,50771.16981132075,50.77116981132075,30.724297406929935
2021-01-18T08:33:17Z,39272.1,28.73,CT_354,104.456,28.655,0.297,WL_876,1.0445600000000002,50774.66981132075,50.774669811320756,30.733108073214424
2021-01-18T08:33:18Z,39268.6,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50771.16981132075,50.77116981132075,30.72429767407354
2021-01-18T08:33:19Z,39240.9,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50743.469811320756,50.74346981132076,30.70552033940675
2021-01-18T08:33:20Z,39279,28.73,CT_354,104.387,28.655,0.29,WL_876,1.04387,50781.569811320755,50.78156981132076,30.737786965602872
2021-01-18T08:33:21Z,39247.8,28.75,CT_354,104.456,28.655,0.297,WL_876,1.0445600000000002,50750.36981132076,50.75036981132076,30.70376558865133
2021-01-18T08:33:22Z,39268.6,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50771.16981132075,50.77116981132075,30.72429767407354
2021-01-18T08:33:23Z,39258.2,28.74,CT_354,104.508,28.655,0.302,WL_876,1.04508,50760.76981132075,50.760769811320756,30.71724731842621
2021-01-18T08:33:24Z,39292.9,28.73,CT_354,104.439,28.655,0.295,WL_876,1.04439,50795.469811320756,50.79546981132076,30.747212390530727
2021-01-18T08:33:25Z,39286,28.74,CT_354,104.576,28.655,0.309,WL_876,1.04576,50788.569811320755,50.788569811320755,30.73609335154024
2021-01-18T08:33:26Z,39258.2,28.74,CT_354,104.37,28.655,0.288,WL_876,1.0437,50760.76981132075,50.760769811320756,30.71724767627161
2021-01-18T08:33:27Z,39251.3,28.73,CT_354,104.594,28.655,0.31,WL_876,1.0459399999999999,50753.86981132076,50.75386981132076,30.71900441716151
2021-01-18T08:33:28Z,39247.8,28.75,CT_354,104.49,28.655,0.3,WL_876,1.0449,50750.36981132076,50.75036981132076,30.703765500542005
2021-01-18T08:33:29Z,39279,28.73,CT_354,104.335,28.655,0.285,WL_876,1.04335,50781.569811320755,50.78156981132076,30.73778710055642
2021-01-18T08:33:30Z,39306.8,28.74,CT_354,104.49,28.655,0.3,WL_876,1.0449,50809.36981132076,50.80936981132076,30.75019547455803
2021-01-18T08:33:31Z,39234,28.74,CT_354,104.439,28.655,0.295,WL_876,1.04439,50736.569811320755,50.736569811320756,30.70084322176386
2021-01-18T08:33:32Z,39247.8,28.73,CT_354,104.49,28.655,0.3,WL_876,1.0449,50750.36981132076,50.75036981132076,30.716631631646134
2021-01-18T08:33:33Z,39265.1,28.74,CT_354,104.525,28.655,0.304,WL_876,1.04525,50767.66981132075,50.76766981132075,30.721924768202054
2021-01-18T08:33:34Z,39272.1,28.73,CT_354,104.456,28.655,0.297,WL_876,1.0445600000000002,50774.66981132075,50.774669811320756,30.733108073214424
2021-01-18T08:33:35Z,39234,28.74,CT_354,104.387,28.655,0.29,WL_876,1.04387,50736.569811320755,50.736569811320756,30.700843356538222
2021-01-18T08:33:36Z,39279,28.74,CT_354,104.49,28.655,0.3,WL_876,1.0449,50781.569811320755,50.78156981132076,30.731347962193247
2021-01-18T08:33:37Z,39247.8,28.75,CT_354,104.456,28.655,0.297,WL_876,1.0445600000000002,50750.36981132076,50.75036981132076,30.70376558865133
2021-01-18T08:33:38Z,39261.7,28.73,CT_354,104.439,28.655,0.295,WL_876,1.04439,50764.26981132075,50.76426981132075,30.7260563463766
2021-01-18T08:33:39Z,39279,28.74,CT_354,104.49,28.655,0.3,WL_876,1.0449,50781.569811320755,50.78156981132076,30.731347962193247
2021-01-18T08:33:40Z,39247.8,28.74,CT_354,104.404,28.655,0.292,WL_876,1.04404,50750.36981132076,50.75036981132076,30.710197655067933
2021-01-18T08:33:41Z,39261.7,28.74,CT_354,104.493,28.754,0.3,WL_876,1.04493,50764.26981132075,50.76426981132075,30.719619985734127
2021-01-18T08:33:42Z,39258.2,28.74,CT_354,104.525,28.655,0.304,WL_876,1.04525,50760.76981132075,50.760769811320756,30.717247274343812
2021-01-18T08:33:43Z,39317.2,28.73,CT_354,104.527,28.754,0.304,WL_876,1.04527,50819.76981132075,50.819769811320754,30.763690985296726
2021-01-18T08:33:44Z,39258.2,28.74,CT_354,104.545,28.754,0.306,WL_876,1.04545,50760.76981132075,50.760769811320756,30.717247222482158
2021-01-18T08:33:45Z,39237.4,28.73,CT_354,104.493,28.754,0.3,WL_876,1.04493,50739.969811320756,50.739969811320755,30.70958042254729
2021-01-18T08:33:46Z,39265.1,28.75,CT_354,104.545,28.754,0.306,WL_876,1.04545,50767.66981132075,50.76766981132075,30.71549027035073
2021-01-18T08:33:47Z,39272.1,28.75,CT_354,104.493,28.754,0.3,WL_876,1.04493,50774.66981132075,50.774669811320756,30.7202347809294
2021-01-18T08:33:48Z,39227,28.73,CT_354,104.441,28.754,0.295,WL_876,1.04441,50729.569811320755,50.72956981132076,30.70252959983389
2021-01-18T08:33:49Z,39282.5,28.74,CT_354,104.545,28.754,0.306,WL_876,1.04545,50785.069811320755,50.78506981132075,30.733720611942505
2021-01-18T08:33:50Z,39282.5,28.74,CT_354,104.51,28.754,0.302,WL_876,1.0451000000000001,50785.069811320755,50.78506981132075,30.733720702744954
2021-01-18T08:33:51Z,39237.4,28.75,CT_354,104.562,28.754,0.307,WL_876,1.04562,50739.969811320756,50.739969811320755,30.696717136210065
2021-01-18T08:33:52Z,39265.1,28.74,CT_354,104.458,28.754,0.297,WL_876,1.04458,50767.66981132075,50.76766981132075,30.721924941962804
2021-01-18T08:33:53Z,39286,28.75,CT_354,104.476,28.754,0.299,WL_876,1.04476,50788.569811320755,50.788569811320755,30.729656126946594
2021-01-18T08:33:54Z,39244.4,28.73,CT_354,104.476,28.754,0.299,WL_876,1.04476,50746.969811320756,50.74696981132076,30.714326440700795
2021-01-18T08:33:55Z,39282.5,28.72,CT_354,104.545,28.754,0.306,WL_876,1.04545,50785.069811320755,50.78506981132075,30.746601372768463
2021-01-18T08:33:56Z,39282.5,28.73,CT_354,104.562,28.754,0.307,WL_876,1.04562,50785.069811320755,50.78506981132075,30.74015981280851
2021-01-18T08:33:57Z,39279,28.72,CT_354,104.458,28.754,0.297,WL_876,1.04458,50781.569811320755,50.78156981132076,30.744227788137017
2021-01-18T08:33:58Z,39286,28.72,CT_354,104.476,28.754,0.299,WL_876,1.04476,50788.569811320755,50.788569811320755,30.74897539007207
2021-01-18T08:33:59Z,39258.2,28.72,CT_354,104.493,28.754,0.3,WL_876,1.04493,50760.76981132075,50.760769811320756,30.730121050187474
2021-01-18T08:34:00Z,39258.2,28.73,CT_354,104.407,28.754,0.292,WL_876,1.04407,50760.76981132075,50.760769811320756,30.72368329206756
2021-01-18T08:34:01Z,39272.1,28.73,CT_354,104.562,28.754,0.307,WL_876,1.04562,50774.66981132075,50.774669811320756,30.733107798155178
2021-01-18T08:34:02Z,39258.2,28.73,CT_354,104.476,28.754,0.299,WL_876,1.04476,50760.76981132075,50.760769811320756,30.723683113069825
2021-01-18T08:34:03Z,39251.3,28.73,CT_354,104.527,28.754,0.304,WL_876,1.04527,50753.86981132076,50.75386981132076,30.719004590946653
2021-01-18T08:34:04Z,39244.4,28.74,CT_354,104.51,28.754,0.302,WL_876,1.0451000000000001,50746.969811320756,50.74696981132076,30.707892647337655
2021-01-18T08:34:05Z,39258.2,28.74,CT_354,104.51,28.754,0.302,WL_876,1.0451000000000001,50760.76981132075,50.760769811320756,30.717247313240055
2021-01-18T08:34:06Z,39258.2,28.74,CT_354,104.458,28.754,0.297,WL_876,1.04458,50760.76981132075,50.760769811320756,30.71724744808033
2021-01-18T08:34:07Z,39237.4,28.73,CT_354,104.458,28.754,0.297,WL_876,1.04458,50739.969811320756,50.739969811320755,30.709580513305074
2021-01-18T08:34:08Z,39279,28.73,CT_354,104.441,28.754,0.295,WL_876,1.04441,50781.569811320755,50.78156981132076,30.73778682545881
2021-01-18T08:34:09Z,39261.7,28.74,CT_354,104.476,28.754,0.299,WL_876,1.04476,50764.26981132075,50.76426981132075,30.71962002981965
2021-01-18T08:34:10Z,39272.1,28.73,CT_354,104.527,28.754,0.304,WL_876,1.04527,50774.66981132075,50.774669811320756,30.73310788897663
2021-01-18T08:34:11Z,39265.1,28.73,CT_354,104.476,28.754,0.299,WL_876,1.04476,50767.66981132075,50.76766981132075,30.728361610215554
2021-01-18T08:34:12Z,39258.2,28.73,CT_354,104.476,28.754,0.299,WL_876,1.04476,50760.76981132075,50.760769811320756,30.723683113069825
2021-01-18T08:34:13Z,39282.5,28.74,CT_354,104.424,28.754,0.294,WL_876,1.04424,50785.069811320755,50.78506981132075,30.73372092585955
2021-01-18T08:34:14Z,39282.5,28.73,CT_354,104.458,28.754,0.297,WL_876,1.04458,50785.069811320755,50.78506981132075,30.740160082734658
2021-01-18T08:34:15Z,39258.2,28.75,CT_354,104.493,28.754,0.3,WL_876,1.04493,50760.76981132075,50.760769811320756,30.710813914190858
2021-01-18T08:34:16Z,39286,28.74,CT_354,104.493,28.754,0.3,WL_876,1.04493,50788.569811320755,50.788569811320755,30.736093566886975
2021-01-18T08:34:17Z,39265.1,28.74,CT_354,104.579,28.754,0.309,WL_876,1.04579,50767.66981132075,50.76766981132075,30.72192462815608
2021-01-18T08:34:18Z,39272.1,28.73,CT_354,104.493,28.754,0.3,WL_876,1.04493,50774.66981132075,50.774669811320756,30.733107977203176
2021-01-18T08:34:19Z,39286,28.74,CT_354,104.441,28.754,0.295,WL_876,1.04441,50788.569811320755,50.788569811320755,30.736093701803
2021-01-18T08:34:20Z,39265.1,28.73,CT_354,104.252,28.754,0.276,WL_876,1.04252,50767.66981132075,50.76766981132075,30.728362191390712
2021-01-18T08:34:21Z,39254.7,28.75,CT_354,104.562,28.754,0.307,WL_876,1.04562,50757.26981132075,50.757269811320754,30.708441643254407
2021-01-18T08:34:22Z,39265.1,28.74,CT_354,104.424,28.754,0.294,WL_876,1.04424,50767.66981132075,50.76766981132075,30.721925030139904
2021-01-18T08:34:23Z,39286,28.74,CT_354,104.562,28.754,0.307,WL_876,1.04562,50788.569811320755,50.788569811320755,30.73609338786378
2021-01-18T08:34:24Z,39296.4,28.75,CT_354,104.545,28.754,0.306,WL_876,1.04545,50798.969811320756,50.79896981132076,30.73670526423453
2021-01-18T08:34:25Z,39282.5,28.74,CT_354,104.51,28.754,0.302,WL_876,1.0451000000000001,50785.069811320755,50.78506981132075,30.733720702744954
2021-01-18T08:34:26Z,39275.6,28.74,CT_354,104.579,28.754,0.309,WL_876,1.04579,50778.16981132075,50.77816981132075,30.729042759387
2021-01-18T08:34:27Z,39261.7,28.75,CT_354,104.51,28.754,0.302,WL_876,1.0451000000000001,50764.26981132075,50.76426981132075,30.71318598981842
2021-01-18T08:34:28Z,39261.7,28.72,CT_354,104.527,28.754,0.304,WL_876,1.04527,50764.26981132075,50.76426981132075,30.73249460833981
2021-01-18T08:34:29Z,39237.4,28.74,CT_354,104.51,28.754,0.302,WL_876,1.0451000000000001,50739.969811320756,50.739969811320755,30.703147690989734
2021-01-18T08:34:30Z,39275.6,28.73,CT_354,104.579,28.754,0.309,WL_876,1.04579,50778.16981132075,50.77816981132075,30.735481000986876
2021-01-18T08:34:31Z,39247.8,28.74,CT_354,104.579,28.754,0.309,WL_876,1.04579,50750.36981132076,50.75036981132076,30.71019720137386
2021-01-18T08:34:32Z,39261.7,28.75,CT_354,104.493,28.754,0.3,WL_876,1.04493,50764.26981132075,50.76426981132075,30.713186033885453
2021-01-18T08:34:33Z,39289.4,28.74,CT_354,104.527,28.754,0.304,WL_876,1.04527,50791.969811320756,50.791969811320755,30.738398530274196
2021-01-18T08:34:34Z,39247.8,28.73,CT_354,104.648,28.754,0.316,WL_876,1.04648,50750.36981132076,50.75036981132076,30.71663122185343
2021-01-18T08:34:35Z,39265.1,28.74,CT_354,104.648,28.754,0.316,WL_876,1.04648,50767.66981132075,50.76766981132075,30.721924449208476
2021-01-18T08:34:36Z,39247.8,28.74,CT_354,104.562,28.754,0.307,WL_876,1.04562,50750.36981132076,50.75036981132076,30.710197245446995
2021-01-18T08:34:37Z,39223.6,28.74,CT_354,104.631,28.754,0.314,WL_876,1.04631,50726.16981132075,50.72616981132075,30.69379335833007
2021-01-18T08:34:38Z,39275.6,28.73,CT_354,104.631,28.754,0.314,WL_876,1.04631,50778.16981132075,50.77816981132075,30.735480866042618
2021-01-18T08:34:39Z,39286,28.74,CT_354,104.579,28.754,0.309,WL_876,1.04579,50788.569811320755,50.788569811320755,30.736093343756615
2021-01-18T08:34:40Z,39261.7,28.74,CT_354,104.562,28.754,0.307,WL_876,1.04562,50764.26981132075,50.76426981132075,30.719619806798786
2021-01-18T08:34:41Z,39251.3,28.73,CT_354,104.579,28.754,0.309,WL_876,1.04579,50753.86981132076,50.75386981132076,30.719004456068635
