DateTime,hour_minute,Depth_mean,Temperature_mean,Salinity_mean
2021-01-15T13:34:30Z,13:34,0.3646666666666667,29.776666666666667,33.18801848
2021-01-15T13:35:30Z,13:35,0.41133333333333333,29.77,33.13754024833333
2021-01-15T13:36:30Z,13:36,0.4245,29.816666666666666,33.057605503333335
2021-01-15T13:37:30Z,13:37,0.37466666666666665,29.798333333333332,33.00803392333333
2021-01-15T13:38:30Z,13:38,0.37833333333333335,29.74,32.97642596166666
2021-01-15T13:39:30Z,13:39,0.4073333333333333,29.775,32.90142075
2021-01-15T13:40:30Z,13:40,0.3845,29.953333333333333,33.695252438333334
2021-01-15T13:41:30Z,13:41,0.3813333333333333,30.22833333333333,33.593555296666665
2021-01-15T13:42:30Z,13:42,0.40149999999999997,30.431666666666665,33.50330767333333
2021-01-15T13:43:30Z,13:43,0.40149999999999997,30.643333333333334,33.431232965
2021-01-15T13:44:30Z,13:44,0.38933333333333336,31.043333333333333,33.292397825
2021-01-15T13:45:30Z,13:45,0.4091666666666667,31.196666666666665,33.21385802166667
2021-01-15T13:46:30Z,13:46,0.39916666666666667,31.4,33.11479267666667
2021-01-15T13:47:30Z,13:47,0.39,31.486666666666668,33.01407942833333
2021-01-15T13:48:30Z,13:48,0.3815,31.573333333333334,32.74968727833333
2021-01-15T13:49:30Z,13:49,0.4115,31.843333333333334,32.52500580833333
2021-01-15T13:50:30Z,13:50,0.38416666666666666,31.831666666666667,32.514585178333334
2021-01-15T13:51:30Z,13:51,0.38583333333333336,31.861666666666668,32.46686672833333
2021-01-15T13:52:20Z,13:52,0.42925,31.93,32.408576690000004
